show_id,date,venue,city,state,country,rating
july-02-1994-garden-state-arts-center-holmdel-nj-usa,1994-07-02,Garden State Arts Center,Holmdel,NJ,USA,4.356
november-18-1994-msu-auditorium-michigan-state-university-east-lansing-mi-usa,1994-11-18,"MSU Auditorium, Michigan State University",East Lansing,MI,USA,4.354
october-25-1994-atlanta-civic-center-atlanta-ga-usa,1994-10-25,Atlanta Civic Center,Atlanta,GA,USA,4.353
april-21-1994-lawrence-joel-veterans-memorial-coliseum-winston-salem-nc-usa,1994-04-21,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,USA,4.344
november-20-1994-dane-county-coliseum-madison-wi-usa,1994-11-20,Dane County Coliseum,Madison,WI,USA,4.329
june-24-1994-murat-theatre-indianapolis-in-usa,1994-06-24,Murat Theatre,Indianapolis,IN,USA,4.328
april-22-1994-township-auditorium-columbia-sc-usa,1994-04-22,Township Auditorium,Columbia,SC,USA,4.327
may-16-1994-the-wiltern-theatre-los-angeles-ca-usa,1994-05-16,The Wiltern Theatre,Los Angeles,CA,USA,4.319
april-29-1994-boatyard-village-pavilion-clearwater-fl-usa,1994-04-29,Boatyard Village Pavilion,Clearwater,FL,USA,4.314
november-17-1994-hara-arena-dayton-oh-usa,1994-11-17,Hara Arena,Dayton,OH,USA,4.3
april-30-1994-the-edge-night-club-orlando-fl-usa,1994-04-30,The Edge Night Club,Orlando,FL,USA,4.296
november-19-1994-parking-lot-indiana-university-auditorium-bloomington-in-usa,1994-11-19,"Parking Lot, Indiana University Auditorium",Bloomington,IN,USA,4.296
april-09-1994-broome-county-arena-binghamton-ny-usa,1994-04-09,Broome County Veterans Memorial Arena,Binghamton,NY,USA,4.289
april-23-1994-the-fox-theatre-atlanta-ga-usa,1994-04-23,The Fox Theatre,Atlanta,GA,USA,4.286
may-13-1994-hayden-square-tempe-az-usa,1994-05-13,Hayden Square,Tempe,AZ,USA,4.286
june-19-1994-state-theater-kalamazoo-mi-usa,1994-06-19,State Theater,Kalamazoo,MI,USA,4.277
july-15-1994-jones-beach-amphitheater-wantagh-ny-usa,1994-07-15,Jones Beach Amphitheater,Wantagh,NY,USA,4.277
july-10-1994-saratoga-performing-arts-center-saratoga-springs-ny-usa,1994-07-10,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.268
june-16-1994-state-theatre-minneapolis-mn-usa,1994-06-16,State Theatre,Minneapolis,MN,USA,4.265
april-10-1994-alumni-arena-suny-buffalo-buffalo-ny-usa,1994-04-10,"Alumni Arena, SUNY Buffalo",Buffalo,NY,USA,4.253
may-22-1994-vogue-theatre-vancouver-british-columbia-canada,1994-05-22,Vogue Theatre,"Vancouver, British Columbia",,Canada,4.245
december-02-1994-recreation-hall-university-of-california-davis-davis-ca-usa,1994-12-02,"Recreation Hall, University of California-Davis",Davis,CA,USA,4.229
june-14-1994-civic-center-des-moines-ia-usa,1994-06-14,Civic Center,Des Moines,IA,USA,4.22
april-04-1994-the-flynn-theatre-burlington-vt-usa,1994-04-04,The Flynn Theatre,Burlington,VT,USA,4.213
may-04-1994-state-palace-theatre-new-orleans-la-usa,1994-05-04,State Palace Theatre,New Orleans,LA,USA,4.209
july-01-1994-the-mann-center-for-the-performing-arts-philadelphia-pa-usa,1994-07-01,The Mann Center for the Performing Arts,Philadelphia,PA,USA,4.198
december-28-1994-civic-center-philadelphia-pa-usa,1994-12-28,Civic Center,Philadelphia,PA,USA,4.198
july-03-1994-the-ballpark-old-orchard-beach-me-usa,1994-07-03,The Ballpark,Old Orchard Beach,ME,USA,4.195
april-15-1994-beacon-theatre-new-york-ny-usa,1994-04-15,Beacon Theatre,New York,NY,USA,4.19
june-13-1994-memorial-hall-kansas-city-ks-usa,1994-06-13,Memorial Hall,Kansas City,KS,USA,4.186
may-03-1994-starwood-amphitheatre-antioch-tn-usa,1994-05-03,Starwood Amphitheatre,Antioch,TN,USA,4.18
may-10-1994-paolo-soleri-amphitheatre-santa-fe-nm-usa,1994-05-10,Paolo Soleri Amphitheatre,Santa Fe,NM,USA,4.179
december-30-1994-madison-square-garden-new-york-ny-usa,1994-12-30,Madison Square Garden,New York,NY,USA,4.178
november-19-1994-indiana-university-auditorium-bloomington-in-usa,1994-11-19,Indiana University Auditorium,Bloomington,IN,USA,4.155
october-15-1994-oak-mountain-amphitheatre-pelham-al-usa,1994-10-15,Oak Mountain Amphitheatre,Pelham,AL,USA,4.154
april-08-1994-recreation-hall-penn-state-university-state-college-pa-usa,1994-04-08,"Recreation Hall, Penn State University",State College,PA,USA,4.146
october-12-1994-orpheum-theatre-memphis-tn-usa,1994-10-12,Orpheum Theatre,Memphis,TN,USA,4.132
may-19-1994-silva-concert-hall-hult-center-for-the-performing-arts-eugene-or-usa,1994-05-19,"Silva Concert Hall, Hult Center for the Performing Arts",Eugene,OR,USA,4.128
december-10-1994-civic-auditorium-santa-monica-ca-usa,1994-12-10,Civic Auditorium,Santa Monica,CA,USA,4.128
may-02-1994-five-points-south-music-hall-birmingham-al-usa,1994-05-02,Five Points South Music Hall,Birmingham,AL,USA,4.125
july-05-1994-congress-center-ottawa-ontario-canada,1994-07-05,Congress Center,"Ottawa, Ontario",,Canada,4.089
october-26-1994-varsity-gym-appalachian-state-university-boone-nc-usa,1994-10-26,"Varsity Gym, Appalachian State University",Boone,NC,USA,4.088
july-14-1994-finger-lakes-performing-arts-center-canandaigua-ny-usa,1994-07-14,Finger Lakes Performing Arts Center,Canandaigua,NY,USA,4.077
october-22-1994-the-edge-concert-field-orlando-fl-usa,1994-10-22,The Edge Concert Field,Orlando,FL,USA,4.037
july-09-1994-great-woods-center-for-the-performing-arts-mansfield-ma-usa,1994-07-09,Great Woods Center for the Performing Arts,Mansfield,MA,USA,4.024
october-28-1994-galliard-auditorium-charleston-sc-usa,1994-10-28,Gaillard Auditorium,Charleston,SC,USA,3.969
october-20-1994-mahaffey-theatre-st-petersburg-fl-usa,1994-10-20,Mahaffey Theatre,St. Petersburg,FL,USA,3.964
december-06-1994-ucsb-events-center-university-of-california-santa-barbara-goleta-ca-usa,1994-12-06,"UCSB Events Center, University of California-Santa Barbara",Goleta,CA,USA,3.962
may-26-1994-warfield-theatre-san-francisco-ca-usa,1994-05-26,Warfield Theatre,San Francisco,CA,USA,3.935
june-10-1994-red-rocks-amphitheatre-morrison-co-usa,1994-06-10,Red Rocks Amphitheatre,Morrison,CO,USA,3.927
may-12-1994-buena-vista-theater-tucson-az-usa,1994-05-12,Buena Vista Theater,Tucson,AZ,USA,3.913
april-11-1994-snively-arena-university-of-new-hampshire-durham-nh-usa,1994-04-11,"Snively Arena, University of New Hampshire",Durham,NH,USA,3.906
april-17-1994-patriot-center-george-mason-university-fairfax-va-usa,1994-04-17,"Patriot Center, George Mason University",Fairfax,VA,USA,3.889
december-30-1994-ed-sullivan-theater-new-york-ny-usa,1994-12-30,Ed Sullivan Theater,New York,NY,USA,3.885
october-14-1994-mcalister-auditorium-tulane-university-new-orleans-la-usa,1994-10-14,"McAlister Auditorium, Tulane University",New Orleans,LA,USA,3.873
may-23-1994-civic-auditorium-portland-or-usa,1994-05-23,Civic Auditorium,Portland,OR,USA,3.872
june-25-1994-nautica-stage-cleveland-oh-usa,1994-06-25,Nautica Stage,Cleveland,OH,USA,3.87
october-27-1994-university-hall-university-of-virginia-charlottesville-va-usa,1994-10-27,"University Hall, University of Virginia",Charlottesville,VA,USA,3.864
may-21-1994-the-moore-theatre-seattle-wa-usa,1994-05-21,The Moore Theatre,Seattle,WA,USA,3.861
november-03-1994-mullins-center-university-of-massachusetts-amherst-ma-usa,1994-11-03,"Mullins Center, University of Massachusetts",Amherst,MA,USA,3.853
april-16-1994-mullins-center-university-of-massachusetts-amherst-ma-usa,1994-04-16,"Mullins Center, University of Massachusetts",Amherst,MA,USA,3.839
may-17-1994-the-arlington-theatre-santa-barbara-ca-usa,1994-05-17,The Arlington Theatre,Santa Barbara,CA,USA,3.833
october-07-1994-stabler-arena-lehigh-university-bethlehem-pa-usa,1994-10-07,"Stabler Arena, Lehigh University",Bethlehem,PA,USA,3.825
april-20-1994-virginia-horse-center-lexington-va-usa,1994-04-20,Virginia Horse Center,Lexington,VA,USA,3.825
june-29-1994-walnut-creek-amphitheater-raleigh-nc-usa,1994-06-29,Walnut Creek Amphitheater,Raleigh,NC,USA,3.82
may-14-1994-montezuma-hall-san-diego-state-university-san-diego-ca-usa,1994-05-14,"Montezuma Hall, San Diego State University",San Diego,CA,USA,3.811
may-20-1994-campus-recreation-center-evergreen-college-olympia-wa-usa,1994-05-20,"Campus Recreation Center, Evergreen College",Olympia,WA,USA,3.809
april-18-1994-bob-carpenter-center-university-of-delaware-newark-de-usa,1994-04-18,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,3.78
december-03-1994-event-center-san-jose-ca-usa,1994-12-03,Event Center,San Jose,CA,USA,3.762
april-06-1994-concert-hall-toronto-ontario-canada,1994-04-06,Concert Hall,"Toronto, Ontario",,Canada,3.759
october-21-1994-sunrise-musical-theatre-sunrise-fl-usa,1994-10-21,Sunrise Musical Theatre,Sunrise,FL,USA,3.746
october-10-1994-palace-theatre-louisville-ky-usa,1994-10-10,Palace Theatre,Louisville,KY,USA,3.745
april-25-1994-civic-auditorium-knoxville-tn-usa,1994-04-25,Civic Auditorium,Knoxville,TN,USA,3.731
may-25-1994-warfield-theatre-san-francisco-ca-usa,1994-05-25,Warfield Theatre,San Francisco,CA,USA,3.711
november-13-1994-warner-theatre-erie-pa-usa,1994-11-13,Warner Theatre,Erie,PA,USA,3.672
june-09-1994-triad-amphitheater-salt-lake-city-ut-usa,1994-06-09,Triad Amphitheater,Salt Lake City,UT,USA,3.653
october-09-1994-a-j-palumbo-center-pittsburgh-pa-usa,1994-10-09,A. J. Palumbo Center,Pittsburgh,PA,USA,3.636
december-04-1994-acker-gym-chico-state-university-chico-ca-usa,1994-12-04,"Acker Gym, Chico State University",Chico,CA,USA,3.634
may-08-1994-the-backyard-bee-cave-tx-usa,1994-05-08,The Backyard,Bee Cave,TX,USA,3.625
october-13-1994-university-of-mississippi-oxford-ms-usa,1994-10-13,University of Mississippi,Oxford,MS,USA,3.604
april-05-1994-the-metropolis-montral-qubec-canada,1994-04-05,The Metropolis,"Montréal, Québec",,Canada,3.582
october-16-1994-soldiers-and-sailors-memorial-auditorium-chattanooga-tn-usa,1994-10-16,Soldiers and Sailors Memorial Auditorium,Chattanooga,TN,USA,3.582
june-18-1994-the-loop-979-studios-chicago-il-usa,1994-06-18,The Loop 97.9 Studios,Chicago,IL,USA,3.571
april-13-1994-beacon-theatre-new-york-ny-usa,1994-04-13,Beacon Theatre,New York,NY,USA,3.526
may-06-1994-tower-theater-houston-tx-usa,1994-05-06,Tower Theater,Houston,TX,USA,3.514
december-07-1994-spreckels-theatre-san-diego-ca-usa,1994-12-07,Spreckels Theatre,San Diego,CA,USA,3.5
april-14-1994-beacon-theatre-new-york-ny-usa,1994-04-14,Beacon Theatre,New York,NY,USA,3.481
june-23-1994-phoenix-plaza-theatre-pontiac-mi-usa,1994-06-23,Phoenix Plaza Theatre,Pontiac,MI,USA,3.296
april-26-1994-purple-dragon-recording-studios-atlanta-ga-usa,1994-04-26,Purple Dragon Recording Studios,Atlanta,GA,USA,3.292
april-28-1994-sunfest-west-palm-beach-fl-usa,1994-04-28,SunFest,West Palm Beach,FL,USA,3.2
april-13-1994-wnew-studios-new-york-ny-usa,1994-04-13,WNEW Studios,New York,NY,USA,3.0
