show_id,date,venue,city,state,country,rating
june-23-1995-waterloo-village-stanhope-nj-usa,1995-06-23,Waterloo Village,Stanhope,NJ,USA,4.153
october-28-1995-the-palace-of-auburn-hills-auburn-hills-mi-usa,1995-10-28,The Palace of Auburn Hills,Auburn Hills,MI,USA,4.136
october-27-1995-wings-stadium-kalamazoo-mi-usa,1995-10-27,Wing's Stadium,Kalamazoo,MI,USA,4.12
october-14-1995-austin-music-hall-austin-tx-usa,1995-10-14,Austin Music Hall,Austin,TX,USA,4.118
october-19-1995-municipal-auditorium-kansas-city-mo-usa,1995-10-19,Municipal Auditorium,Kansas City,MO,USA,4.0
october-29-1995-louisville-gardens-louisville-ky-usa,1995-10-29,Louisville Gardens,Louisville,KY,USA,3.974
november-12-1995-oconnell-center-university-of-florida-gainesville-fl-usa,1995-11-12,"O'Connell Center, University of Florida",Gainesville,FL,USA,3.97
june-28-1995-jones-beach-amphitheater-wantagh-ny-usa,1995-06-28,Jones Beach Amphitheater,Wantagh,NY,USA,3.957
june-24-1995-the-mann-center-for-the-performing-arts-philadelphia-pa-usa,1995-06-24,The Mann Center for the Performing Arts,Philadelphia,PA,USA,3.927
june-29-1995-jones-beach-amphitheater-wantagh-ny-usa,1995-06-29,Jones Beach Amphitheater,Wantagh,NY,USA,3.888
june-30-1995-great-woods-center-for-the-performing-arts-mansfield-ma-usa,1995-06-30,Great Woods Center for the Performing Arts,Mansfield,MA,USA,3.862
november-24-1995-civic-arena-pittsburgh-pa-usa,1995-11-24,Civic Arena,Pittsburgh,PA,USA,3.836
october-17-1995-state-palace-theatre-new-orleans-la-usa,1995-10-17,State Palace Theatre,New Orleans,LA,USA,3.817
november-19-1995-charlotte-coliseum-charlotte-nc-usa,1995-11-19,Charlotte Coliseum,Charlotte,NC,USA,3.807
november-22-1995-usair-arena-landover-md-usa,1995-11-22,USAir Arena,Landover,MD,USA,3.777
june-08-1995-the-delta-center-salt-lake-city-ut-usa,1995-06-08,The Delta Center,Salt Lake City,UT,USA,3.771
june-09-1995-red-rocks-amphitheatre-morrison-co-usa,1995-06-09,Red Rocks Amphitheatre,Morrison,CO,USA,3.769
december-04-1995-mullins-center-university-of-massachusetts-amherst-ma-usa,1995-12-04,"Mullins Center, University of Massachusetts",Amherst,MA,USA,3.698
november-15-1995-sun-dome-university-of-south-florida-tampa-fl-usa,1995-11-15,"Sun Dome, University of South Florida",Tampa,FL,USA,3.695
october-05-1995-memorial-coliseum-portland-or-usa,1995-10-05,Memorial Coliseum,Portland,OR,USA,3.685
december-16-1995-olympic-center-lake-placid-ny-usa,1995-12-16,Olympic Center,Lake Placid,NY,USA,3.667
september-30-1995-shoreline-amphitheatre-mountain-view-ca-usa,1995-09-30,Shoreline Amphitheatre,Mountain View,CA,USA,3.641
june-07-1995-boise-state-university-pavilion-boise-id-usa,1995-06-07,Boise State University Pavilion,Boise,ID,USA,3.588
october-06-1995-the-orpheum-theatre-vancouver-british-columbia-canada,1995-10-06,The Orpheum Theatre,"Vancouver, British Columbia",,Canada,3.579
october-15-1995-austin-music-hall-austin-tx-usa,1995-10-15,Austin Music Hall,Austin,TX,USA,3.552
july-13-1995-ed-sullivan-theater-new-york-ny-usa,1995-07-13,Ed Sullivan Theater,New York,NY,USA,3.55
november-16-1995-west-palm-beach-auditorium-west-palm-beach-fl-usa,1995-11-16,West Palm Beach Auditorium,West Palm Beach,FL,USA,3.547
november-28-1995-knoxville-civic-coliseum-knoxville-tn-usa,1995-11-28,Knoxville Civic Coliseum,Knoxville,TN,USA,3.536
october-13-1995-will-rogers-auditorium-fort-worth-tx-usa,1995-10-13,Will Rogers Auditorium,Fort Worth,TX,USA,3.453
june-13-1995-riverport-amphitheater-maryland-heights-mo-usa,1995-06-13,Riverport Amphitheater,Maryland Heights,MO,USA,3.417
october-20-1995-five-seasons-arena-cedar-rapids-ia-usa,1995-10-20,Five Seasons Arena,Cedar Rapids,IA,USA,3.367
october-02-1995-seattle-center-arena-seattle-wa-usa,1995-10-02,Seattle Center Arena,Seattle,WA,USA,3.279
october-08-1995-adams-fieldhouse-university-of-montana-missoula-mt-usa,1995-10-08,"Adams Fieldhouse, University of Montana",Missoula,MT,USA,3.259
september-27-1995-cal-expo-amphitheater-sacramento-ca-usa,1995-09-27,Cal Expo Amphitheater,Sacramento,CA,USA,3.046
october-03-1995-seattle-center-arena-seattle-wa-usa,1995-10-03,Seattle Center Arena,Seattle,WA,USA,2.96
september-29-1995-greek-theatre-los-angeles-ca-usa,1995-09-29,Greek Theatre,Los Angeles,CA,USA,2.862
september-28-1995-summer-pops-embarcadero-center-san-diego-ca-usa,1995-09-28,"Summer Pops, Embarcadero Center",San Diego,CA,USA,2.656
