show_id,date,venue,city,state,country,rating
february-17-1997-paradiso-amsterdam-netherlands,1997-02-17,Paradiso,Amsterdam,,Netherlands,4.612
august-06-2017-madison-square-garden-new-york-ny-usa,2017-08-06,Madison Square Garden,New York,NY,USA,4.611
august-15-1998-loring-commerce-centre-limestone-me-usa,1998-08-15,Loring Commerce Centre,Limestone,ME,USA,4.609
july-06-1998-lucerna-theatre-prague-czech-republic,1998-07-06,Lucerna Theatre,Prague,,Czech Republic,4.609
november-19-1997-assembly-hall-university-of-illinois-champaign-il-usa,1997-11-19,"Assembly Hall, University of Illinois",Champaign,IL,USA,4.607
november-23-1997-lawrence-joel-veterans-memorial-coliseum-winston-salem-nc-usa,1997-11-23,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,USA,4.607
june-22-1994-veterans-memorial-auditorium-columbus-oh-usa,1994-06-22,Veterans Memorial Auditorium,Columbus,OH,USA,4.607
december-29-1998-madison-square-garden-new-york-ny-usa,1998-12-29,Madison Square Garden,New York,NY,USA,4.606
december-29-1994-providence-civic-center-providence-ri-usa,1994-12-29,Providence Civic Center,Providence,RI,USA,4.605
november-21-1997-hampton-coliseum-hampton-va-usa,1997-11-21,Hampton Coliseum,Hampton,VA,USA,4.604
december-30-2019-madison-square-garden-new-york-ny-usa,2019-12-30,Madison Square Garden,New York,NY,USA,4.602
august-16-1998-loring-commerce-centre-limestone-me-usa,1998-08-16,Loring Commerce Centre,Limestone,ME,USA,4.601
september-14-1999-boise-state-university-pavilion-boise-id-usa,1999-09-14,Boise State University Pavilion,Boise,ID,USA,4.599
april-05-1998-providence-civic-center-providence-ri-usa,1998-04-05,Providence Civic Center,Providence,RI,USA,4.597
october-31-2014-mgm-grand-garden-arena-las-vegas-nv-usa,2014-10-31,MGM Grand Garden Arena,Las Vegas,NV,USA,4.596
july-04-2000-e-centre-camden-nj-usa,2000-07-04,E Centre,Camden,NJ,USA,4.595
july-21-1997-virginia-beach-amphitheater-virginia-beach-va-usa,1997-07-21,GTE Virginia Beach Amphitheater,Virginia Beach,VA,USA,4.594
december-02-1997-corestates-spectrum-philadelphia-pa-usa,1997-12-02,CoreStates Spectrum,Philadelphia,PA,USA,4.594
august-01-1998-alpine-valley-music-theatre-east-troy-wi-usa,1998-08-01,Alpine Valley Music Theatre,East Troy,WI,USA,4.593
july-25-1999-deer-creek-music-center-noblesville-in-usa,1999-07-25,Deer Creek Music Center,Noblesville,IN,USA,4.593
august-13-1996-deer-creek-music-center-noblesville-in-usa,1996-08-13,Deer Creek Music Center,Noblesville,IN,USA,4.591
november-01-2013-boardwalk-hall-atlantic-city-nj-usa,2013-11-01,Boardwalk Hall,Atlantic City,NJ,USA,4.589
august-17-2024-the-woodlands-dover-de-usa,2024-08-17,The Woodlands,Dover,DE,USA,4.588
august-31-2012-dicks-sporting-goods-park-commerce-city-co-usa,2012-08-31,Dick's Sporting Goods Park,Commerce City,CO,USA,4.585
august-11-1998-star-lake-amphitheatre-burgettstown-pa-usa,1998-08-11,Star Lake Amphitheatre,Burgettstown,PA,USA,4.585
december-29-1997-madison-square-garden-new-york-ny-usa,1997-12-29,Madison Square Garden,New York,NY,USA,4.583
july-30-2017-madison-square-garden-new-york-ny-usa,2017-07-30,Madison Square Garden,New York,NY,USA,4.583
october-20-2013-hampton-coliseum-hampton-va-usa,2013-10-20,Hampton Coliseum,Hampton,VA,USA,4.583
december-29-2018-madison-square-garden-new-york-ny-usa,2018-12-29,Madison Square Garden,New York,NY,USA,4.582
december-30-2017-madison-square-garden-new-york-ny-usa,2017-12-30,Madison Square Garden,New York,NY,USA,4.58
july-01-1997-paradiso-amsterdam-netherlands,1997-07-01,Paradiso,Amsterdam,,Netherlands,4.579
july-13-2014-randalls-island-new-york-ny-usa,2014-07-13,Randall's Island,New York,NY,USA,4.579
july-18-1999-oswego-county-airport-volney-ny-usa,1999-07-18,Oswego County Airport,Volney,NY,USA,4.578
december-30-2018-madison-square-garden-new-york-ny-usa,2018-12-30,Madison Square Garden,New York,NY,USA,4.578
july-23-1997-lakewood-amphitheatre-atlanta-ga-usa,1997-07-23,Lakewood Amphitheatre,Atlanta,GA,USA,4.577
august-12-2015-the-mann-center-for-the-performing-arts-philadelphia-pa-usa,2015-08-12,The Mann Center for the Performing Arts,Philadelphia,PA,USA,4.577
july-31-2015-aarons-amphitheatre-at-lakewood-atlanta-ga-usa,2015-07-31,Aaron's Amphitheatre at Lakewood,Atlanta,GA,USA,4.576
august-15-2011-uic-pavilion-university-of-illinois-chicago-il-usa,2011-08-15,"UIC Pavilion, University of Illinois",Chicago,IL,USA,4.576
july-27-2014-merriweather-post-pavilion-columbia-md-usa,2014-07-27,Merriweather Post Pavilion,Columbia,MD,USA,4.574
august-16-1996-plattsburgh-air-force-base-plattsburgh-ny-usa,1996-08-16,Plattsburgh Air Force Base,Plattsburgh,NY,USA,4.573
july-02-1997-paradiso-amsterdam-netherlands,1997-07-02,Paradiso,Amsterdam,,Netherlands,4.573
june-20-2004-saratoga-performing-arts-center-saratoga-springs-ny-usa,2004-06-20,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.573
december-31-2015-madison-square-garden-new-york-ny-usa,2015-12-31,Madison Square Garden,New York,NY,USA,4.572
september-01-2017-dicks-sporting-goods-park-commerce-city-co-usa,2017-09-01,Dick's Sporting Goods Park,Commerce City,CO,USA,4.572
december-01-1995-hersheypark-arena-hershey-pa-usa,1995-12-01,Hersheypark Arena,Hershey,PA,USA,4.571
august-06-2021-ruoff-music-center-noblesville-in-usa,2021-08-06,Ruoff Music Center,Noblesville,IN,USA,4.57
november-11-1998-van-andel-arena-grand-rapids-mi-usa,1998-11-11,Van Andel Arena,Grand Rapids,MI,USA,4.57
august-10-1997-deer-creek-music-center-noblesville-in-usa,1997-08-10,Deer Creek Music Center,Noblesville,IN,USA,4.57
december-31-2013-madison-square-garden-new-york-ny-usa,2013-12-31,Madison Square Garden,New York,NY,USA,4.57
august-15-2015-merriweather-post-pavilion-columbia-md-usa,2015-08-15,Merriweather Post Pavilion,Columbia,MD,USA,4.57
december-03-1997-corestates-spectrum-philadelphia-pa-usa,1997-12-03,CoreStates Spectrum,Philadelphia,PA,USA,4.569
september-06-2015-dicks-sporting-goods-park-commerce-city-co-usa,2015-09-06,Dick's Sporting Goods Park,Commerce City,CO,USA,4.569
november-14-1995-university-of-central-florida-arena-orlando-fl-usa,1995-11-14,University of Central Florida Arena,Orlando,FL,USA,4.569
august-21-2015-watkins-glen-international-watkins-glen-ny-usa,2015-08-21,Watkins Glen International,Watkins Glen,NY,USA,4.569
july-10-1999-e-centre-camden-nj-usa,1999-07-10,E Centre,Camden,NJ,USA,4.567
august-09-2015-alpine-valley-music-theatre-east-troy-wi-usa,2015-08-09,Alpine Valley Music Theatre,East Troy,WI,USA,4.566
august-13-1993-murat-theatre-indianapolis-in-usa,1993-08-13,Murat Theatre,Indianapolis,IN,USA,4.566
december-14-1995-broome-county-arena-binghamton-ny-usa,1995-12-14,Broome County Veterans Memorial Arena,Binghamton,NY,USA,4.566
july-30-1997-ventura-county-fairgrounds-ventura-ca-usa,1997-07-30,Ventura County Fairgrounds,Ventura,CA,USA,4.565
may-07-1994-the-bomb-factory-dallas-tx-usa,1994-05-07,The Bomb Factory,Dallas,TX,USA,4.561
july-03-2011-watkins-glen-international-watkins-glen-ny-usa,2011-07-03,Watkins Glen International,Watkins Glen,NY,USA,4.56
june-30-2019-bbt-pavilion-camden-nj-usa,2019-06-30,BB&T Pavilion,Camden,NJ,USA,4.559
october-26-2018-allstate-arena-rosemont-il-usa,2018-10-26,Allstate Arena,Rosemont,IL,USA,4.559
august-04-2024-ruoff-music-center-noblesville-in-usa,2024-08-04,Ruoff Music Center,Noblesville,IN,USA,4.558
august-14-2009-the-comcast-theatre-hartford-ct-usa,2009-08-14,The Comcast Theatre,Hartford,CT,USA,4.557
september-14-2000-darien-lake-performing-arts-center-darien-center-ny-usa,2000-09-14,Darien Lake Performing Arts Center,Darien Center,NY,USA,4.556
july-26-2025-broadview-stage-at-spac-saratoga-springs-ny-usa,2025-07-26,Broadview Stage at SPAC,Saratoga Springs,NY,USA,4.556
july-16-1994-summer-stage-at-sugarbush-north-fayston-vt-usa,1994-07-16,Summerstage at Sugarbush North,Fayston,VT,USA,4.555
september-04-2016-dicks-sporting-goods-park-commerce-city-co-usa,2016-09-04,Dick's Sporting Goods Park,Commerce City,CO,USA,4.555
july-22-1997-walnut-creek-amphitheater-raleigh-nc-usa,1997-07-22,Walnut Creek Amphitheater,Raleigh,NC,USA,4.555
april-21-2024-sphere-las-vegas-nv-usa,2024-04-21,Sphere,Las Vegas,NV,USA,4.554
november-02-1996-coral-sky-amphitheater-west-palm-beach-fl-usa,1996-11-02,Coral Sky Amphitheater,West Palm Beach,FL,USA,4.553
june-28-2000-pnc-bank-arts-center-holmdel-nj-usa,2000-06-28,PNC Bank Arts Center,Holmdel,NJ,USA,4.552
december-30-2016-madison-square-garden-new-york-ny-usa,2016-12-30,Madison Square Garden,New York,NY,USA,4.552
october-28-2021-mgm-grand-garden-arena-las-vegas-nv-usa,2021-10-28,MGM Grand Garden Arena,Las Vegas,NV,USA,4.552
june-19-2004-saratoga-performing-arts-center-saratoga-springs-ny-usa,2004-06-19,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.552
july-26-2017-madison-square-garden-new-york-ny-usa,2017-07-26,Madison Square Garden,New York,NY,USA,4.552
october-31-1998-thomas-mack-center-las-vegas-nv-usa,1998-10-31,Thomas & Mack Center,Las Vegas,NV,USA,4.551
august-16-2024-the-woodlands-dover-de-usa,2024-08-16,The Woodlands,Dover,DE,USA,4.548
august-07-2015-blossom-music-center-cuyahoga-falls-oh-usa,2015-08-07,Blossom Music Center,Cuyahoga Falls,OH,USA,4.548
november-12-1994-mac-center-kent-state-university-kent-oh-usa,1994-11-12,"MAC Center, Kent State University",Kent,OH,USA,4.546
september-17-2025-ameris-bank-amphitheatre-alpharetta-ga-usa,2025-09-17,Ameris Bank Amphitheatre,Alpharetta,GA,USA,4.545
january-02-2016-madison-square-garden-new-york-ny-usa,2016-01-02,Madison Square Garden,New York,NY,USA,4.545
september-17-2000-merriweather-post-pavilion-columbia-md-usa,2000-09-17,Merriweather Post Pavilion,Columbia,MD,USA,4.544
october-23-2021-north-island-credit-union-amphitheatre-chula-vista-ca-usa,2021-10-23,North Island Credit Union Amphitheatre,Chula Vista,CA,USA,4.543
july-29-2003-post-gazette-pavilion-at-star-lake-burgettstown-pa-usa,2003-07-29,Post-Gazette Pavilion at Star Lake,Burgettstown,PA,USA,4.542
june-26-1995-saratoga-performing-arts-center-saratoga-springs-ny-usa,1995-06-26,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.541
december-29-2013-madison-square-garden-new-york-ny-usa,2013-12-29,Madison Square Garden,New York,NY,USA,4.54
june-14-1995-mud-island-amphitheater-memphis-tn-usa,1995-06-14,Mud Island Amphitheater,Memphis,TN,USA,4.54
december-11-1999-first-union-spectrum-philadelphia-pa-usa,1999-12-11,First Union Spectrum,Philadelphia,PA,USA,4.54
december-31-2024-madison-square-garden-new-york-ny-usa,2024-12-31,Madison Square Garden,New York,NY,USA,4.538
july-31-1997-shoreline-amphitheatre-mountain-view-ca-usa,1997-07-31,Shoreline Amphitheatre,Mountain View,CA,USA,4.537
august-03-2018-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2018-08-03,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,4.537
december-31-2010-madison-square-garden-new-york-ny-usa,2010-12-31,Madison Square Garden,New York,NY,USA,4.536
august-19-2012-bill-graham-civic-auditorium-san-francisco-ca-usa,2012-08-19,Bill Graham Civic Auditorium,San Francisco,CA,USA,4.535
october-28-2016-mgm-grand-garden-arena-las-vegas-nv-usa,2016-10-28,MGM Grand Garden Arena,Las Vegas,NV,USA,4.535
june-29-2000-pnc-bank-arts-center-holmdel-nj-usa,2000-06-29,PNC Bank Arts Center,Holmdel,NJ,USA,4.534
august-09-2024-bethel-woods-center-for-the-arts-bethel-ny-usa,2024-08-09,Bethel Woods Center for the Arts,Bethel,NY,USA,4.532
july-28-2017-madison-square-garden-new-york-ny-usa,2017-07-28,Madison Square Garden,New York,NY,USA,4.531
october-31-1995-rosemont-horizon-rosemont-il-usa,1995-10-31,Rosemont Horizon,Rosemont,IL,USA,4.53
june-11-1994-red-rocks-amphitheatre-morrison-co-usa,1994-06-11,Red Rocks Amphitheatre,Morrison,CO,USA,4.53
december-07-1995-niagara-falls-convention-center-niagara-falls-ny-usa,1995-12-07,Niagara Falls Convention Center,Niagara Falls,NY,USA,4.529
december-30-2022-madison-square-garden-new-york-ny-usa,2022-12-30,Madison Square Garden,New York,NY,USA,4.528
june-04-2011-blossom-music-center-cuyahoga-falls-oh-usa,2011-06-04,Blossom Music Center,Cuyahoga Falls,OH,USA,4.525
april-22-2022-madison-square-garden-new-york-ny-usa,2022-04-22,Madison Square Garden,New York,NY,USA,4.524
june-07-2012-dcu-center-worcester-ma-usa,2012-06-07,DCU Center,Worcester,MA,USA,4.524
july-13-1994-big-birch-concert-pavilion-patterson-ny-usa,1994-07-13,Big Birch Concert Pavilion,Patterson,NY,USA,4.524
december-29-1996-corestates-spectrum-philadelphia-pa-usa,1996-12-29,CoreStates Spectrum,Philadelphia,PA,USA,4.524
september-02-2012-dicks-sporting-goods-park-commerce-city-co-usa,2012-09-02,Dick's Sporting Goods Park,Commerce City,CO,USA,4.524
november-28-1994-field-house-montana-state-university-bozeman-mt-usa,1994-11-28,"Brick Breeden Fieldhouse, Montana State University",Bozeman,MT,USA,4.523
february-26-2003-worcester-centrum-centre-worcester-ma-usa,2003-02-26,Worcester Centrum Centre,Worcester,MA,USA,4.521
october-26-2010-verizon-wireless-arena-manchester-nh-usa,2010-10-26,Verizon Wireless Arena,Manchester,NH,USA,4.521
february-20-2003-allstate-arena-rosemont-il-usa,2003-02-20,Allstate Arena,Rosemont,IL,USA,4.519
december-16-1999-reynolds-coliseum-raleigh-nc-usa,1999-12-16,Reynolds Coliseum,Raleigh,NC,USA,4.518
september-18-1999-coors-amphitheatre-chula-vista-ca-usa,1999-09-18,Coors Amphitheatre,Chula Vista,CA,USA,4.517
november-26-1994-the-orpheum-theatre-minneapolis-mn-usa,1994-11-26,The Orpheum Theatre,Minneapolis,MN,USA,4.517
may-08-1993-field-house-university-of-new-hampshire-durham-nh-usa,1993-05-08,"Field House, University of New Hampshire",Durham,NH,USA,4.517
october-21-1995-pershing-auditorium-lincoln-ne-usa,1995-10-21,Pershing Auditorium,Lincoln,NE,USA,4.516
august-14-1993-world-music-theatre-tinley-park-il-usa,1993-08-14,World Music Theatre,Tinley Park,IL,USA,4.516
october-26-2013-dcu-center-worcester-ma-usa,2013-10-26,DCU Center,Worcester,MA,USA,4.516
july-20-1998-ventura-county-fairgrounds-ventura-ca-usa,1998-07-20,Ventura County Fairgrounds,Ventura,CA,USA,4.515
july-15-1998-portland-meadows-portland-or-usa,1998-07-15,Portland Meadows,Portland,OR,USA,4.515
november-28-1997-worcester-centrum-centre-worcester-ma-usa,1997-11-28,Worcester Centrum Centre,Worcester,MA,USA,4.511
october-13-1991-north-shore-surf-club-olympia-wa-usa,1991-10-13,North Shore Surf Club,Olympia,WA,USA,4.51
august-23-2015-watkins-glen-international-watkins-glen-ny-usa,2015-08-23,Watkins Glen International,Watkins Glen,NY,USA,4.51
october-30-2010-boardwalk-hall-atlantic-city-nj-usa,2010-10-30,Boardwalk Hall,Atlantic City,NJ,USA,4.508
january-01-2011-madison-square-garden-new-york-ny-usa,2011-01-01,Madison Square Garden,New York,NY,USA,4.508
july-31-2013-lake-tahoe-outdoor-arena-at-harveys-stateline-nv-usa,2013-07-31,Lake Tahoe Outdoor Arena at Harveys,Stateline,NV,USA,4.508
september-04-2011-dicks-sporting-goods-park-commerce-city-co-usa,2011-09-04,Dick's Sporting Goods Park,Commerce City,CO,USA,4.507
june-26-1994-municipal-auditorium-charleston-wv-usa,1994-06-26,Municipal Auditorium,Charleston,WV,USA,4.507
december-02-1999-the-palace-of-auburn-hills-auburn-hills-mi-usa,1999-12-02,The Palace of Auburn Hills,Auburn Hills,MI,USA,4.506
august-09-1998-virginia-beach-amphitheater-virginia-beach-va-usa,1998-08-09,GTE Virginia Beach Amphitheater,Virginia Beach,VA,USA,4.506
september-29-1999-pyramid-arena-memphis-tn-usa,1999-09-29,Pyramid Arena,Memphis,TN,USA,4.506
may-17-1992-achilles-rink-union-college-schenectady-ny-usa,1992-05-17,"Achilles Rink, Union College",Schenectady,NY,USA,4.504
august-28-1993-william-randolph-hearst-greek-theatre-berkeley-ca-usa,1993-08-28,"William Randolph Hearst Greek Theatre, University of California, Berkeley",Berkeley,CA,USA,4.504
august-04-2017-madison-square-garden-new-york-ny-usa,2017-08-04,Madison Square Garden,New York,NY,USA,4.504
august-20-2015-watkins-glen-international-watkins-glen-ny-usa,2015-08-20,Watkins Glen International,Watkins Glen,NY,USA,4.502
april-19-2024-sphere-las-vegas-nv-usa,2024-04-19,Sphere,Las Vegas,NV,USA,4.502
august-05-2011-gorge-amphitheatre-george-wa-usa,2011-08-05,Gorge Amphitheatre,George,WA,USA,4.502
november-28-2009-times-union-center-albany-ny-usa,2009-11-28,Times Union Center,Albany,NY,USA,4.502
october-19-2018-hampton-coliseum-hampton-va-usa,2018-10-19,Hampton Coliseum,Hampton,VA,USA,4.502
july-15-2025-td-pavilion-at-the-mann-philadelphia-pa-usa,2025-07-15,TD Pavilion at the Mann,Philadelphia,PA,USA,4.501
october-26-1985-goddard-college-plainfield-vt-usa,1985-10-26,Goddard College,Plainfield,VT,USA,4.5
december-30-1993-cumberland-county-civic-center-portland-me-usa,1993-12-30,Cumberland County Civic Center,Portland,ME,USA,4.5
july-04-2010-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2010-07-04,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,4.5
december-30-2012-madison-square-garden-new-york-ny-usa,2012-12-30,Madison Square Garden,New York,NY,USA,4.5
august-30-2024-dicks-sporting-goods-park-commerce-city-co-usa,2024-08-30,Dick's Sporting Goods Park,Commerce City,CO,USA,4.499
june-03-2011-dte-energy-music-theater-clarkston-mi-usa,2011-06-03,DTE Energy Music Theatre,Clarkston,MI,USA,4.498
july-29-1998-riverport-amphitheater-maryland-heights-mo-usa,1998-07-29,Riverport Amphitheater,Maryland Heights,MO,USA,4.498
october-31-2016-mgm-grand-garden-arena-las-vegas-nv-usa,2016-10-31,MGM Grand Garden Arena,Las Vegas,NV,USA,4.498
october-29-1994-spartanburg-memorial-auditorium-spartanburg-sc-usa,1994-10-29,Spartanburg Memorial Auditorium,Spartanburg,SC,USA,4.497
august-16-1993-american-theater-st-louis-mo-usa,1993-08-16,American Theater,St. Louis,MO,USA,4.497
december-28-2012-madison-square-garden-new-york-ny-usa,2012-12-28,Madison Square Garden,New York,NY,USA,4.497
june-20-1995-blossom-music-center-cuyahoga-falls-oh-usa,1995-06-20,Blossom Music Center,Cuyahoga Falls,OH,USA,4.497
march-20-1992-broome-county-forum-binghamton-ny-usa,1992-03-20,Broome County Forum,Binghamton,NY,USA,4.496
october-22-2016-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2016-10-22,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,4.496
september-02-2011-dicks-sporting-goods-park-commerce-city-co-usa,2011-09-02,Dick's Sporting Goods Park,Commerce City,CO,USA,4.496
august-09-1997-alpine-valley-music-theatre-east-troy-wi-usa,1997-08-09,Alpine Valley Music Theatre,East Troy,WI,USA,4.496
december-31-1991-worcester-memorial-auditorium-worcester-ma-usa,1991-12-31,Worcester Memorial Auditorium,Worcester,MA,USA,4.496
december-30-2003-american-airlines-arena-miami-fl-usa,2003-12-30,American Airlines Arena,Miami,FL,USA,4.495
december-09-1995-knickerbocker-arena-albany-ny-usa,1995-12-09,Knickerbocker Arena,Albany,NY,USA,4.495
july-15-1999-pnc-bank-arts-center-holmdel-nj-usa,1999-07-15,PNC Bank Arts Center,Holmdel,NJ,USA,4.495
may-26-2011-bethel-woods-center-for-the-arts-bethel-ny-usa,2011-05-26,Bethel Woods Center for the Arts,Bethel,NY,USA,4.495
october-31-2018-mgm-grand-garden-arena-las-vegas-nv-usa,2018-10-31,MGM Grand Garden Arena,Las Vegas,NV,USA,4.495
november-22-1994-jesse-auditorium-university-of-missouri-columbia-mo-usa,1994-11-22,"Jesse Auditorium, University of Missouri",Columbia,MO,USA,4.494
october-20-2010-utica-memorial-auditorium-utica-ny-usa,2010-10-20,Utica Memorial Auditorium,Utica,NY,USA,4.494
october-29-2013-the-santander-arena-reading-pa-usa,2013-10-29,Santander Arena,Reading,PA,USA,4.494
february-20-1993-roxy-theatre-atlanta-ga-usa,1993-02-20,Roxy Theatre,Atlanta,GA,USA,4.493
august-12-2018-merriweather-post-pavilion-columbia-md-usa,2018-08-12,Merriweather Post Pavilion,Columbia,MD,USA,4.493
august-31-2018-dicks-sporting-goods-park-commerce-city-co-usa,2018-08-31,Dick's Sporting Goods Park,Commerce City,CO,USA,4.492
june-17-1994-eagles-ballroom-milwaukee-wi-usa,1994-06-17,Eagles Ballroom,Milwaukee,WI,USA,4.491
september-01-2012-dicks-sporting-goods-park-commerce-city-co-usa,2012-09-01,Dick's Sporting Goods Park,Commerce City,CO,USA,4.49
october-30-2016-mgm-grand-garden-arena-las-vegas-nv-usa,2016-10-30,MGM Grand Garden Arena,Las Vegas,NV,USA,4.49
february-23-2024-moon-palace-cancun-quintana-roo-mexico,2024-02-23,Moon Palace,"Cancun, Quintana Roo",,Mexico,4.49
november-26-1997-hartford-civic-center-hartford-ct-usa,1997-11-26,Hartford Civic Center,Hartford,CT,USA,4.49
october-30-1998-thomas-mack-center-las-vegas-nv-usa,1998-10-30,Thomas & Mack Center,Las Vegas,NV,USA,4.489
july-15-2003-usana-amphitheatre-west-valley-city-ut-usa,2003-07-15,USANA Amphitheatre,West Valley City,UT,USA,4.489
november-16-1994-hill-auditorium-university-of-michigan-ann-arbor-mi-usa,1994-11-16,"Hill Auditorium, University of Michigan",Ann Arbor,MI,USA,4.489
june-22-1995-finger-lakes-performing-arts-center-canandaigua-ny-usa,1995-06-22,Finger Lakes Performing Arts Center,Canandaigua,NY,USA,4.488
december-13-1997-pepsi-arena-albany-ny-usa,1997-12-13,Pepsi Arena,Albany,NY,USA,4.487
april-18-1992-wilbur-field-stanford-university-palo-alto-ca-usa,1992-04-18,"Wilbur Field, Stanford University",Palo Alto,CA,USA,4.487
april-21-2022-madison-square-garden-new-york-ny-usa,2022-04-21,Madison Square Garden,New York,NY,USA,4.486
may-27-1994-warfield-theatre-san-francisco-ca-usa,1994-05-27,Warfield Theatre,San Francisco,CA,USA,4.484
august-20-1993-red-rocks-amphitheatre-morrison-co-usa,1993-08-20,Red Rocks Amphitheatre,Morrison,CO,USA,4.484
