show_id,date,venue,city,state,country,rating
april-15-1991-the-gathering-place-norris-university-center-northwestern-university-evanston-il-usa,1991-04-15,"The Gathering Place, Norris University Center, Northwestern University",Evanston,IL,USA,3.214
may-18-1991-the-marquee-new-york-ny-usa,1991-05-18,The Marquee,New York,NY,USA,3.188
october-26-1991-club-west-santa-fe-nm-usa,1991-10-26,Club West,Santa Fe,NM,USA,3.167
march-29-1991-dna-lounge-san-francisco-ca-usa,1991-03-29,DNA Lounge,San Francisco,CA,USA,3.154
february-16-1991-the-marquee-new-york-ny-usa,1991-02-16,The Marquee,New York,NY,USA,3.143
december-06-1991-mccullough-social-hall-mccullough-student-center-middlebury-college-middlebury-vt-usa,1991-12-06,"McCullough Social Hall, McCullough Student Center, Middlebury College",Middlebury,VT,USA,3.056
march-25-1991-fine-arts-auditorium-fort-lewis-college-durango-co-usa,1991-03-25,"Fine Arts Auditorium, Fort Lewis College",Durango,CO,USA,3.0
december-04-1991-e-glenn-giltz-auditorium-suny-plattsburgh-plattsburgh-ny-usa,1991-12-04,"E. Glenn Giltz Auditorium, SUNY-Plattsburgh",Plattsburgh,NY,USA,3.0
february-21-1991-trax-charlottesville-va-usa,1991-02-21,Trax,Charlottesville,VA,USA,2.941
october-02-1991-the-cubby-bear-chicago-il-usa,1991-10-02,The Cubby Bear,Chicago,IL,USA,2.941
march-01-1991-the-georgia-theatre-athens-ga-usa,1991-03-01,The Georgia Theatre,Athens,GA,USA,2.938
february-22-1991-cats-cradle-chapel-hill-nc-usa,1991-02-22,Cat's Cradle,Chapel Hill,NC,USA,2.923
may-11-1991-the-front-burlington-vt-usa,1991-05-11,The Front,Burlington,VT,USA,2.923
march-28-1991-the-catalyst-santa-cruz-ca-usa,1991-03-28,The Catalyst,Santa Cruz,CA,USA,2.882
april-22-1991-billings-lounge-university-of-vermont-burlington-vt-usa,1991-04-22,"Billings Lounge, University of Vermont",Burlington,VT,USA,2.818
november-10-1991-music-farm-charleston-sc-usa,1991-11-10,Music Farm,Charleston,SC,USA,2.8
september-01-1991-anastasios-house-unknown-nj-usa,1991-09-01,Anastasio's House,Unknown,NJ,USA,2.8
february-20-1991-kahootz-richmond-va-usa,1991-02-20,Kahootz,Richmond,VA,USA,2.75
october-03-1991-mabels-champaign-il-usa,1991-10-03,Mabel's,Champaign,IL,USA,2.75
october-23-1991-chuys-tempe-az-usa,1991-10-23,Chuy's,Tempe,AZ,USA,2.714
october-30-1991-boulder-theater-boulder-co-usa,1991-10-30,Boulder Theater,Boulder,CO,USA,2.636
april-19-1991-nietzsches-buffalo-ny-usa,1991-04-19,Nietzsche’s,Buffalo,NY,USA,2.583
february-04-1991-the-front-burlington-vt-usa,1991-02-04,The Front,Burlington,VT,USA,2.357
march-06-1991-new-daisy-theatre-memphis-tn-usa,1991-03-06,New Daisy Theatre,Memphis,TN,USA,2.25
april-13-1991-biddy-mulligans-chicago-il-usa,1991-04-13,Biddy Mulligan’s,Chicago,IL,USA,2.188
