show_id,date,venue,city,state,country,rating
july-03-1999-lakewood-amphitheatre-atlanta-ga-usa,1999-07-03,Lakewood Amphitheatre,Atlanta,GA,USA,4.152
july-01-1999-first-american-music-center-antioch-tn-usa,1999-07-01,First American Music Center,Antioch,TN,USA,4.131
september-11-1999-gorge-amphitheatre-george-wa-usa,1999-09-11,Gorge Amphitheatre,George,WA,USA,4.109
september-09-1999-gm-place-vancouver-british-columbia-canada,1999-09-09,GM Place,"Vancouver, British Columbia",,Canada,4.104
july-21-1999-star-lake-amphitheatre-burgettstown-pa-usa,1999-07-21,Star Lake Amphitheatre,Burgettstown,PA,USA,4.051
september-21-1999-pima-county-fairgrounds-tucson-az-usa,1999-09-21,Pima County Fairgrounds,Tucson,AZ,USA,4.032
july-20-1999-molson-amphitheatre-toronto-ontario-canada,1999-07-20,Molson Amphitheatre,"Toronto, Ontario",,Canada,4.0
october-09-1999-pepsi-arena-albany-ny-usa,1999-10-09,Pepsi Arena,Albany,NY,USA,3.976
june-30-1999-sandstone-amphitheatre-bonner-springs-ks-usa,1999-06-30,Sandstone Amphitheatre,Bonner Springs,KS,USA,3.955
december-03-1999-firstar-center-cincinnati-oh-usa,1999-12-03,Firstar Center,Cincinnati,OH,USA,3.938
october-01-1999-hilton-coliseum-ames-ia-usa,1999-10-01,Hilton Coliseum,Ames,IA,USA,3.929
august-01-1999-naeba-ski-resort-niigata-japan,1999-08-01,Naeba Ski Resort,Niigata,,Japan,3.911
september-16-1999-shoreline-amphitheatre-mountain-view-ca-usa,1999-09-16,Shoreline Amphitheatre,Mountain View,CA,USA,3.879
october-07-1999-nassau-coliseum-uniondale-ny-usa,1999-10-07,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,3.872
december-13-1999-providence-civic-center-providence-ri-usa,1999-12-13,Providence Civic Center,Providence,RI,USA,3.852
july-09-1999-merriweather-post-pavilion-columbia-md-usa,1999-07-09,Merriweather Post Pavilion,Columbia,MD,USA,3.844
july-26-1999-deer-creek-music-center-noblesville-in-usa,1999-07-26,Deer Creek Music Center,Noblesville,IN,USA,3.76
july-30-1999-naeba-ski-resort-niigata-japan,1999-07-30,Naeba Ski Resort,Niigata,,Japan,3.75
october-03-1999-allstate-arena-rosemont-il-usa,1999-10-03,Allstate Arena,Rosemont,IL,USA,3.746
july-29-1999-naeba-ski-resort-niigata-japan,1999-07-29,Naeba Ski Resort,Niigata,,Japan,3.722
july-08-1999-virginia-beach-amphitheater-virginia-beach-va-usa,1999-07-08,GTE Virginia Beach Amphitheater,Virginia Beach,VA,USA,3.715
october-04-1999-redbird-arena-illinois-state-university-normal-il-usa,1999-10-04,"Redbird Arena, Illinois State University",Normal,IL,USA,3.704
october-10-1999-pepsi-arena-albany-ny-usa,1999-10-10,Pepsi Arena,Albany,NY,USA,3.701
december-15-1999-mci-center-washington-dc-usa,1999-12-15,MCI Center,Washington,DC,USA,3.676
december-12-1999-hartford-civic-center-hartford-ct-usa,1999-12-12,Hartford Civic Center,Hartford,CT,USA,3.654
september-26-1999-kiefer-uno-lakefront-arena-university-of-new-orleans-new-orleans-la-usa,1999-09-26,"Kiefer UNO Lakefront Arena, University of New Orleans",New Orleans,LA,USA,3.646
december-05-1999-bluecross-arena-rochester-ny-usa,1999-12-05,BlueCross Arena,Rochester,NY,USA,3.609
december-10-1999-first-union-spectrum-philadelphia-pa-usa,1999-12-10,First Union Spectrum,Philadelphia,PA,USA,3.608
september-10-1999-gorge-amphitheatre-george-wa-usa,1999-09-10,Gorge Amphitheatre,George,WA,USA,3.602
july-16-1999-pnc-bank-arts-center-holmdel-nj-usa,1999-07-16,PNC Bank Arts Center,Holmdel,NJ,USA,3.585
december-04-1999-firstar-center-cincinnati-oh-usa,1999-12-04,Firstar Center,Cincinnati,OH,USA,3.562
may-17-1999-the-flynn-theatre-burlington-vt-usa,1999-05-17,The Flynn Theatre,Burlington,VT,USA,3.556
september-25-1999-cynthia-woods-mitchell-pavilion-the-woodlands-tx-usa,1999-09-25,Cynthia Woods Mitchell Pavilion,The Woodlands,TX,USA,3.403
september-04-1999-chris-kurodas-wedding-stowe-vt-usa,1999-09-04,Chris Kuroda's Wedding,Stowe,VT,USA,3.357
september-19-1999-irvine-meadows-irvine-ca-usa,1999-09-19,Irvine Meadows,Irvine,CA,USA,3.309
december-17-1999-hampton-coliseum-hampton-va-usa,1999-12-17,Hampton Coliseum,Hampton,VA,USA,3.074
july-30-1999-naeba-ski-resort-niigata-japan-2,1999-07-30,Naeba Ski Resort,Niigata,,Japan,3.036
