show_id,date,venue,city,state,country,rating
september-24-2000-target-center-minneapolis-mn-usa,2000-09-24,Target Center,Minneapolis,MN,USA,3.756
may-23-2000-roseland-ballroom-new-york-ny-usa,2000-05-23,Roseland Ballroom,New York,NY,USA,3.724
june-13-2000-club-quattro-naka-ku-nagoya-japan,2000-06-13,Club Quattro,"Naka-ku, Nagoya",,Japan,3.667
september-11-2000-tweeter-center-mansfield-ma-usa,2000-09-11,Tweeter Center,Mansfield,MA,USA,3.625
october-05-2000-verizon-wireless-amphitheater-irvine-ca-usa,2000-10-05,Verizon Wireless Amphitheater,Irvine,CA,USA,3.619
september-12-2000-tweeter-center-mansfield-ma-usa,2000-09-12,Tweeter Center,Mansfield,MA,USA,3.556
may-21-2000-radio-city-music-hall-new-york-ny-usa,2000-05-21,Radio City Music Hall,New York,NY,USA,3.439
september-25-2000-sandstone-amphitheatre-bonner-springs-ks-usa,2000-09-25,Sandstone Amphitheatre,Bonner Springs,KS,USA,3.434
october-04-2000-coors-amphitheatre-chula-vista-ca-usa,2000-10-04,Coors Amphitheatre,Chula Vista,CA,USA,3.277
june-27-2000-nbc-television-studios-studio-6a-new-york-ny-usa,2000-06-27,"NBC Television Studios, Studio 6A",New York,NY,USA,3.176
june-11-2000-hibiya-outdoor-theatre-chiyoda-ku-tokyo-japan,2000-06-11,Hibiya Outdoor Theatre,"Chiyoda-ku, Tokyo",,Japan,3.173
july-17-2000-klru-studios-university-of-texas-austin-tx-usa,2000-07-17,"KLRU Studios, University of Texas",Austin,TX,USA,3.037
may-15-2000-sonic-studios-philadelphia-pa-usa,2000-05-15,Sonic Studios,Philadelphia,PA,USA,3.0
june-25-2000-alltel-pavilion-at-walnut-creek-raleigh-nc-usa,2000-06-25,ALLTEL Pavilion at Walnut Creek,Raleigh,NC,USA,2.967
may-18-2000-fantasy-studios-berkeley-ca-usa,2000-05-18,Fantasy Studios,Berkeley,CA,USA,2.95
may-16-2000-ed-sullivan-theater-new-york-ny-usa,2000-05-16,Ed Sullivan Theater,New York,NY,USA,2.929
may-15-2000-sonic-studios-philadelphia-pa-usa-2,2000-05-15,Sonic Studios,Philadelphia,PA,USA,2.909
may-19-2000-key-club-los-angeles-ca-usa,2000-05-19,Key Club,Los Angeles,CA,USA,2.867
october-03-2000-nbc-studios-burbank-ca-usa,2000-10-03,NBC Studios,Burbank,CA,USA,2.524
may-19-2000-key-club-los-angeles-ca-usa-2,2000-05-19,Key Club,Los Angeles,CA,USA,2.462
