show_id,date,venue,city,state,country,rating
october-30-1998-thomas-mack-center-las-vegas-nv-usa,1998-10-30,Thomas & Mack Center,Las Vegas,NV,USA,4.489
august-08-1998-merriweather-post-pavilion-columbia-md-usa,1998-08-08,Merriweather Post Pavilion,Columbia,MD,USA,4.471
august-03-1998-deer-creek-music-center-noblesville-in-usa,1998-08-03,Deer Creek Music Center,Noblesville,IN,USA,4.469
july-02-1998-the-grey-hall-freetown-christiania-copenhagen-denmark,1998-07-02,The Grey Hall,Copenhagen,,Denmark,4.466
november-29-1998-worcester-centrum-centre-worcester-ma-usa,1998-11-29,Worcester Centrum Centre,Worcester,MA,USA,4.465
november-07-1998-uic-pavilion-university-of-illinois-chicago-il-usa,1998-11-07,"UIC Pavilion, University of Illinois",Chicago,IL,USA,4.436
november-09-1998-uic-pavilion-university-of-illinois-chicago-il-usa,1998-11-09,"UIC Pavilion, University of Illinois",Chicago,IL,USA,4.409
july-01-1998-the-grey-hall-freetown-christiania-copenhagen-denmark,1998-07-01,The Grey Hall,Copenhagen,,Denmark,4.4
august-14-1998-loring-commerce-centre-limestone-me-usa,1998-08-14,Loring Commerce Centre,Limestone,ME,USA,4.379
july-28-1998-sandstone-amphitheatre-bonner-springs-ks-usa,1998-07-28,Sandstone Amphitheatre,Bonner Springs,KS,USA,4.377
july-21-1998-desert-sky-pavilion-phoenix-az-usa,1998-07-21,Desert Sky Pavilion,Phoenix,AZ,USA,4.375
july-09-1998-zeleste-barcelona-spain,1998-07-09,Zeleste,Barcelona,,Spain,4.354
july-16-1998-gorge-amphitheatre-george-wa-usa,1998-07-16,Gorge Amphitheatre,George,WA,USA,4.33
november-21-1998-hampton-coliseum-hampton-va-usa,1998-11-21,Hampton Coliseum,Hampton,VA,USA,4.325
august-02-1998-deer-creek-music-center-noblesville-in-usa,1998-08-02,Deer Creek Music Center,Noblesville,IN,USA,4.292
october-29-1998-greek-theatre-los-angeles-ca-usa,1998-10-29,Greek Theatre,Los Angeles,CA,USA,4.204
july-19-1998-shoreline-amphitheatre-mountain-view-ca-usa,1998-07-19,Shoreline Amphitheatre,Mountain View,CA,USA,4.202
december-28-1998-madison-square-garden-new-york-ny-usa,1998-12-28,Madison Square Garden,New York,NY,USA,4.155
july-31-1998-polaris-amphitheater-columbus-oh-usa,1998-07-31,Polaris Amphitheater,Columbus,OH,USA,4.126
october-03-1998-new-world-music-theatre-tinley-park-il-usa,1998-10-03,New World Music Theatre,Tinley Park,IL,USA,4.125
july-24-1998-cynthia-woods-mitchell-pavilion-the-woodlands-tx-usa,1998-07-24,Cynthia Woods Mitchell Pavilion,The Woodlands,TX,USA,4.103
october-27-1998-ed-sullivan-theater-new-york-ny-usa,1998-10-27,Ed Sullivan Theater,New York,NY,USA,4.087
november-20-1998-hampton-coliseum-hampton-va-usa,1998-11-20,Hampton Coliseum,Hampton,VA,USA,4.068
november-24-1998-new-haven-veterans-memorial-coliseum-new-haven-ct-usa,1998-11-24,New Haven Veterans Memorial Coliseum,New Haven,CT,USA,4.027
november-14-1998-the-crown-cincinnati-oh-usa,1998-11-14,The Crown,Cincinnati,OH,USA,3.993
june-30-1998-the-grey-hall-freetown-christiania-copenhagen-denmark,1998-06-30,The Grey Hall,Copenhagen,,Denmark,3.967
october-18-1998-shoreline-amphitheatre-mountain-view-ca-usa,1998-10-18,Shoreline Amphitheatre,Mountain View,CA,USA,3.943
december-30-1998-madison-square-garden-new-york-ny-usa,1998-12-30,Madison Square Garden,New York,NY,USA,3.943
august-06-1998-lakewood-amphitheatre-atlanta-ga-usa,1998-08-06,Lakewood Amphitheatre,Atlanta,GA,USA,3.914
october-20-1998-sony-music-studios-new-york-ny-usa,1998-10-20,Sony Music Studios,New York,NY,USA,3.902
november-06-1998-kohl-center-madison-wi-usa,1998-11-06,Kohl Center,Madison,WI,USA,3.899
november-08-1998-uic-pavilion-university-of-illinois-chicago-il-usa,1998-11-08,"UIC Pavilion, University of Illinois",Chicago,IL,USA,3.895
august-07-1998-walnut-creek-amphitheater-raleigh-nc-usa,1998-08-07,Walnut Creek Amphitheater,Raleigh,NC,USA,3.894
november-19-1998-lawrence-joel-veterans-memorial-coliseum-winston-salem-nc-usa,1998-11-19,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,USA,3.893
october-17-1998-shoreline-amphitheatre-mountain-view-ca-usa,1998-10-17,Shoreline Amphitheatre,Mountain View,CA,USA,3.872
november-13-1998-csu-convocation-center-cleveland-oh-usa,1998-11-13,CSU Convocation Center,Cleveland,OH,USA,3.853
july-25-1998-south-park-meadows-austin-tx-usa,1998-07-25,South Park Meadows,Austin,TX,USA,3.844
july-26-1998-starplex-amphitheatre-dallas-tx-usa,1998-07-26,Starplex Amphitheatre,Dallas,TX,USA,3.824
november-28-1998-worcester-centrum-centre-worcester-ma-usa,1998-11-28,Worcester Centrum Centre,Worcester,MA,USA,3.777
november-18-1998-bi-lo-center-greenville-sc-usa,1998-11-18,BI-LO Center,Greenville,SC,USA,3.765
november-25-1998-pepsi-arena-albany-ny-usa,1998-11-25,Pepsi Arena,Albany,NY,USA,3.71
july-08-1998-zeleste-barcelona-spain,1998-07-08,Zeleste,Barcelona,,Spain,3.686
october-15-1998-the-fillmore-san-francisco-ca-usa,1998-10-15,The Fillmore,San Francisco,CA,USA,3.627
november-04-1998-mcnichols-arena-denver-co-usa,1998-11-04,McNichols Arena,Denver,CO,USA,3.617
november-15-1998-murphy-center-middle-tennessee-state-university-murfreesboro-tn-usa,1998-11-15,"Murphy Center, Middle Tennessee State University",Murfreesboro,TN,USA,3.598
november-03-1998-kbco-studios-boulder-co-usa,1998-11-03,KBCO Studio C,Boulder,CO,USA,3.429
july-05-1998-lucerna-theatre-prague-czech-republic,1998-07-05,Lucerna Theatre,Prague,,Czech Republic,3.198
july-10-1998-zeleste-barcelona-spain,1998-07-10,Zeleste,Barcelona,,Spain,3.056
june-29-1998-the-grey-hall-freetown-christiania-copenhagen-denmark,1998-06-29,The Grey Hall,Copenhagen,,Denmark,2.833
july-03-1998-dyrskuepladsen-ringe-fyn-denmark,1998-07-03,Dyrskuepladsen,"Ringe, Fyn",,Denmark,2.714
