show_id,date,venue,city,state,country,rating
july-09-1997-le-transbordeur-lyonvilleurbanne-france,1997-07-09,Le Transbordeur,Lyon/Villeurbanne,,France,4.391
august-02-1997-gorge-amphitheatre-george-wa-usa,1997-08-02,Gorge Amphitheatre,George,WA,USA,4.341
december-12-1997-pepsi-arena-albany-ny-usa,1997-12-12,Pepsi Arena,Albany,NY,USA,4.319
july-25-1997-starplex-amphitheatre-dallas-tx-usa,1997-07-25,Starplex Amphitheatre,Dallas,TX,USA,4.315
december-31-1997-madison-square-garden-new-york-ny-usa,1997-12-31,Madison Square Garden,New York,NY,USA,4.314
august-14-1997-darien-lake-performing-arts-center-darien-center-ny-usa,1997-08-14,Darien Lake Performing Arts Center,Darien Center,NY,USA,4.312
july-29-1997-desert-sky-pavilion-phoenix-az-usa,1997-07-29,Desert Sky Pavilion,Phoenix,AZ,USA,4.304
february-21-1997-tenax-florence-italy,1997-02-21,Tenax,Florence,,Italy,4.293
november-13-1997-thomas-mack-center-las-vegas-nv-usa,1997-11-13,Thomas & Mack Center,Las Vegas,NV,USA,4.242
june-20-1997-divaldo-archa-prague-czech-republic,1997-06-20,Divadlo Archa,Prague,,Czech Republic,4.191
december-05-1997-csu-convocation-center-cleveland-oh-usa,1997-12-05,CSU Convocation Center,Cleveland,OH,USA,4.173
december-09-1997-bryce-jordan-center-penn-state-university-state-college-pa-usa,1997-12-09,"Bryce Jordan Center, Penn State University",State College,PA,USA,4.12
december-01-1997-corestates-center-philadelphia-pa-usa,1997-12-01,CoreStates Center,Philadelphia,PA,USA,4.111
november-16-1997-mcnichols-arena-denver-co-usa,1997-11-16,McNichols Arena,Denver,CO,USA,4.097
may-18-1997-corestates-center-philadelphia-pa-usa,1997-05-18,CoreStates Center,Philadelphia,PA,USA,4.077
august-03-1997-gorge-amphitheatre-george-wa-usa,1997-08-03,Gorge Amphitheatre,George,WA,USA,3.993
july-26-1997-south-park-meadows-austin-tx-usa,1997-07-26,South Park Meadows,Austin,TX,USA,3.977
february-23-1997-fillmore-cortemaggiore-italy,1997-02-23,Fillmore,Cortemaggiore,,Italy,3.957
december-28-1997-usair-arena-landover-md-usa,1997-12-28,USAir Arena,Landover,MD,USA,3.911
august-06-1997-riverport-amphitheater-maryland-heights-mo-usa,1997-08-06,Riverport Amphitheater,Maryland Heights,MO,USA,3.821
august-11-1997-deer-creek-music-center-noblesville-in-usa,1997-08-11,Deer Creek Music Center,Noblesville,IN,USA,3.82
july-03-1997-serenadenhof-nremberg-germany,1997-07-03,Serenadenhof,Nüremberg,,Germany,3.788
june-13-1997-the-sfx-centre-dublin-ireland,1997-06-13,The S.F.X. Centre,Dublin,,Ireland,3.763
june-24-1997-la-laiterie-strasbourg-france,1997-06-24,La Laiterie,Strasbourg,,France,3.725
june-06-1997-brad-sandss-and-pete-carinis-house-charlotte-vt-usa,1997-06-06,Brad Sands's and Pete Carini's House,Charlotte,VT,USA,3.703
february-16-1997-alter-wartesaal-cologne-germany,1997-02-16,Alter Wartesaal,Cologne,,Germany,3.7
november-07-1997-nbc-television-studios-studio-6a-new-york-ny-usa,1997-11-07,"NBC Television Studios, Studio 6A",New York,NY,USA,3.676
july-05-1997-piazza-risorgimento-como-italy,1997-07-05,Piazza Risorgimento,Como,,Italy,3.672
june-14-1997-the-sfx-centre-dublin-ireland,1997-06-14,The S.F.X. Centre,Dublin,,Ireland,3.642
august-08-1997-new-world-music-theatre-tinley-park-il-usa,1997-08-08,New World Music Theatre,Tinley Park,IL,USA,3.575
june-22-1997-loreley-st-goarshausen-koblenz-germany,1997-06-22,Loreley,"St. Goarshausen, Koblenz",,Germany,3.454
june-19-1997-arena-wien-vienna-austria,1997-06-19,Arena Wien,Vienna,,Austria,3.45
february-20-1997-teatro-smeraldo-milan-italy,1997-02-20,Teatro Smeraldo,Milan,,Italy,3.448
february-18-1997-bataclan-paris-france,1997-02-18,Bataclan,Paris,,France,3.444
march-18-1997-the-flynn-theatre-burlington-vt-usa,1997-03-18,The Flynn Theatre,Burlington,VT,USA,3.424
july-06-1997-spiaggia-di-rivoltella-desenzano-italy,1997-07-06,Spiaggia di Rivoltella,Desenzano,,Italy,3.41
march-02-1997-pumpehuset-copenhagen-denmark,1997-03-02,Pumpehuset,Copenhagen,,Denmark,3.391
february-22-1997-teatro-olimpico-rome-italy,1997-02-22,Teatro Olimpico,Rome,,Italy,3.333
february-13-1997-shepherds-bush-empire-london-england,1997-02-13,Shepherd's Bush Empire,London,,England,3.323
july-11-1997-doctor-music-festival-escalarre-spain,1997-07-11,Doctor Music Festival,Escalarre,,Spain,3.286
february-14-1997-le-botanique-brussels-belgium,1997-02-14,Le Botanique,Brussels,,Belgium,3.185
june-21-1997-hurricane-festival-scheeel-germany,1997-06-21,Hurricane Festival,Scheeßel,,Germany,3.103
february-26-1997-swf3-studios-baden-baden-germany,1997-02-26,SWF3 Studios,Baden-Baden,,Germany,3.0
june-16-1997-royal-albert-hall-london-england,1997-06-16,Royal Albert Hall,London,,England,2.969
february-28-1997-huxleys-neue-welt-berlin-germany,1997-02-28,Huxley’s Neue Welt,Berlin,,Germany,2.954
february-25-1997-incognito-munich-germany,1997-02-25,Incognito,Munich,,Germany,2.596
june-29-1997-roskilde-festival-roskilde-denmark,1997-06-29,Roskilde Festival,Roskilde,,Denmark,2.546
march-05-1997-ed-sullivan-theater-new-york-ny-usa,1997-03-05,Ed Sullivan Theater,New York,NY,USA,2.375
june-27-1997-worthy-farm-somerset-england,1997-06-27,Worthy Farm,Somerset,,England,2.173
