show_id,date,venue,city,state,country,rating
february-03-1990-the-cotton-club-atlanta-ga-usa,1990-02-03,The Cotton Club,Atlanta,GA,USA,3.8
march-31-1990-der-rathskeller-memorial-union-university-of-wisconsin-madison-wi-usa,1990-03-31,"Der Rathskeller, Memorial Union, University of Wisconsin",Madison,WI,USA,3.8
october-18-1990-the-georgia-theatre-athens-ga-usa,1990-10-18,The Georgia Theatre,Athens,GA,USA,3.8
october-22-1990-tipitinas-new-orleans-la-usa,1990-10-22,Tipitina's,New Orleans,LA,USA,3.8
february-08-1990-the-jade-elephant-richmond-va-usa,1990-02-08,The Jade Elephant,Richmond,VA,USA,3.75
november-08-1990-the-great-hall-university-of-wisconsin-madison-wi-usa,1990-11-08,"The Great Hall, University of Wisconsin",Madison,WI,USA,3.75
february-23-1990-dining-center-haverford-college-haverford-pa-usa,1990-02-23,"Dining Center, Haverford College",Haverford,PA,USA,3.7
october-17-1990-the-pterodactyl-club-charlotte-nc-usa,1990-10-17,The Pterodactyl Club,Charlotte,NC,USA,3.7
may-04-1990-the-colonial-theatre-keene-nh-usa,1990-05-04,The Colonial Theatre,Keene,NH,USA,3.684
december-01-1990-the-front-burlington-vt-usa,1990-12-01,The Front,Burlington,VT,USA,3.667
november-24-1990-the-capitol-theatre-port-chester-ny-usa,1990-11-24,The Capitol Theatre,Port Chester,NY,USA,3.636
december-02-1990-the-front-burlington-vt-usa,1990-12-02,The Front,Burlington,VT,USA,3.615
march-09-1990-the-front-burlington-vt-usa,1990-03-09,The Front,Burlington,VT,USA,3.611
november-10-1990-earlham-college-richmond-in-usa,1990-11-10,Earlham College,Richmond,IN,USA,3.591
may-13-1990-the-front-burlington-vt-usa,1990-05-13,The Front,Burlington,VT,USA,3.579
october-25-1990-the-showbar-houston-tx-usa,1990-10-25,The Showbar,Houston,TX,USA,3.571
november-16-1990-campus-club-providence-ri-usa,1990-11-16,Campus Club,Providence,RI,USA,3.571
may-10-1990-pearl-street-ballroom-northampton-ma-usa,1990-05-10,Pearl Street Ballroom,Northampton,MA,USA,3.571
january-20-1990-webster-hall-dartmouth-college-hanover-nh-usa,1990-01-20,"Webster Hall, Dartmouth College",Hanover,NH,USA,3.567
april-05-1990-jj-mccabes-boulder-co-usa,1990-04-05,J.J. McCabe's,Boulder,CO,USA,3.556
june-01-1990-the-cotton-club-atlanta-ga-usa,1990-06-01,The Cotton Club,Atlanta,GA,USA,3.55
june-09-1990-the-wetlands-preserve-new-york-ny-usa,1990-06-09,The Wetlands Preserve,New York,NY,USA,3.55
october-03-1990-thunderbirds-portland-me-usa,1990-10-03,Thunderbird's,Portland,ME,USA,3.546
november-17-1990-somerville-theatre-somerville-ma-usa,1990-11-17,Somerville Theatre,Somerville,MA,USA,3.529
october-26-1990-cannibal-club-austin-tx-usa,1990-10-26,Cannibal Club,Austin,TX,USA,3.5
april-12-1990-the-inferno-steamboat-springs-co-usa,1990-04-12,The Inferno,Steamboat Springs,CO,USA,3.5
may-11-1990-the-living-room-providence-ri-usa,1990-05-11,The Living Room,Providence,RI,USA,3.5
march-11-1990-the-front-burlington-vt-usa,1990-03-11,The Front,Burlington,VT,USA,3.474
september-21-1990-somerville-theatre-somerville-ma-usa,1990-09-21,Somerville Theatre,Somerville,MA,USA,3.444
april-09-1990-fly-me-to-the-moon-saloon-telluride-co-usa,1990-04-09,Fly Me to the Moon Saloon,Telluride,CO,USA,3.421
november-09-1990-lounge-ax-chicago-il-usa,1990-11-09,Lounge Ax,Chicago,IL,USA,3.417
february-09-1990-chameleon-club-lancaster-pa-usa,1990-02-09,Chameleon Club,Lancaster,PA,USA,3.412
october-13-1990-greenstreets-columbia-sc-usa,1990-10-13,Greenstreets,Columbia,SC,USA,3.4
december-07-1990-robert-crown-center-hampshire-college-amherst-ma-usa,1990-12-07,"Robert Crown Center, Hampshire College",Amherst,MA,USA,3.389
october-05-1990-skidmore-gymnasium-skidmore-college-saratoga-springs-ny-usa,1990-10-05,"Skidmore Gymnasium, Skidmore College",Saratoga Springs,NY,USA,3.389
november-30-1990-the-colonial-theatre-keene-nh-usa,1990-11-30,The Colonial Theatre,Keene,NH,USA,3.385
october-12-1990-cats-cradle-chapel-hill-nc-usa,1990-10-12,Cat's Cradle,Chapel Hill,NC,USA,3.375
september-14-1990-the-living-room-providence-ri-usa,1990-09-14,The Living Room,Providence,RI,USA,3.35
january-26-1990-tree-cafe-portland-me-usa,1990-01-26,Tree Cafe,Portland,ME,USA,3.318
april-28-1990-the-strand-theater-dorchester-ma-usa,1990-04-28,The Strand Theater,Dorchester,MA,USA,3.3
october-27-1990-rhythm-room-dallas-tx-usa,1990-10-27,Rhythm Room,Dallas,TX,USA,3.286
april-18-1990-hermans-hideaway-denver-co-usa,1990-04-18,Herman's Hideaway,Denver,CO,USA,3.278
september-28-1990-the-chance-poughkeepsie-ny-usa,1990-09-28,The Chance,Poughkeepsie,NY,USA,3.278
june-05-1990-cats-cradle-chapel-hill-nc-usa,1990-06-05,Cat's Cradle,Chapel Hill,NC,USA,3.267
february-10-1990-23-east-caberet-ardmore-pa-usa,1990-02-10,23 East Cabaret,Ardmore,PA,USA,3.263
march-01-1990-toads-place-new-haven-ct-usa,1990-03-01,Toad's Place,New Haven,CT,USA,3.263
april-14-1990-the-inferno-steamboat-springs-co-usa,1990-04-14,The Inferno,Steamboat Springs,CO,USA,3.25
may-24-1990-the-brewery-raleigh-nc-usa,1990-05-24,The Brewery,Raleigh,NC,USA,3.25
march-17-1990-23-east-caberet-ardmore-pa-usa,1990-03-17,23 East Cabaret,Ardmore,PA,USA,3.235
october-06-1990-the-capitol-theatre-port-chester-ny-usa,1990-10-06,The Capitol Theatre,Port Chester,NY,USA,3.231
october-04-1990-field-house-university-of-new-hampshire-durham-nh-usa,1990-10-04,"Field House, University of New Hampshire",Durham,NH,USA,3.211
april-04-1990-quigleys-university-of-colorado-boulder-co-usa,1990-04-04,"Quigley's, University of Colorado",Boulder,CO,USA,3.2
april-21-1990-canyon-west-room-lincoln-center-fort-collins-co-usa,1990-04-21,"Canyon West Room, Lincoln Center",Fort Collins,CO,USA,3.191
february-05-1990-myskyns-charleston-sc-usa,1990-02-05,Myskyn's,Charleston,SC,USA,3.188
may-23-1990-the-library-richmond-va-usa,1990-05-23,The Library,Richmond,VA,USA,3.176
january-27-1990-the-front-burlington-vt-usa,1990-01-27,The Front,Burlington,VT,USA,3.158
february-22-1990-mabel-brown-room-keene-state-college-keene-nh-usa,1990-02-22,"Mabel Brown Room, Keene State College",Keene,NH,USA,3.154
september-16-1990-wesleyan-university-middletown-ct-usa,1990-09-16,Wesleyan University,Middletown,CT,USA,3.154
october-20-1990-solomons-tuscaloosa-al-usa,1990-10-20,Solomon's,Tuscaloosa,AL,USA,3.143
february-24-1990-the-bayou-washington-dc-usa,1990-02-24,The Bayou,Washington,DC,USA,3.111
april-13-1990-the-inferno-steamboat-springs-co-usa,1990-04-13,The Inferno,Steamboat Springs,CO,USA,3.1
december-31-1990-boston-world-trade-center-exhibition-hall-boston-ma-usa,1990-12-31,Boston World Trade Center Exhibition Hall,Boston,MA,USA,3.083
april-08-1990-fly-me-to-the-moon-saloon-telluride-co-usa,1990-04-08,Fly Me to the Moon Saloon,Telluride,CO,USA,3.062
may-15-1990-hamilton-college-clinton-ny-usa,1990-05-15,Hamilton College,Clinton,NY,USA,3.056
february-16-1990-the-paradise-boston-ma-usa,1990-02-16,The Paradise,Boston,MA,USA,3.053
may-19-1990-the-upper-st-pauls-school-concord-nh-usa,1990-05-19,"The Upper, St. Paul's School",Concord,NH,USA,3.053
june-07-1990-the-bayou-washington-dc-usa,1990-06-07,The Bayou,Washington,DC,USA,3.0
october-01-1990-the-haunt-ithaca-ny-usa,1990-10-01,The Haunt,Ithaca,NY,USA,3.0
april-20-1990-ramskeller-colorado-state-university-fort-collins-co-usa,1990-04-20,"Ramskeller, Colorado State University",Fort Collins,CO,USA,2.944
april-19-1990-boulder-theater-boulder-co-usa,1990-04-19,Boulder Theater,Boulder,CO,USA,2.909
september-29-1990-23-east-caberet-ardmore-pa-usa,1990-09-29,23 East Cabaret,Ardmore,PA,USA,2.882
december-08-1990-the-chance-poughkeepsie-ny-usa,1990-12-08,The Chance,Poughkeepsie,NY,USA,2.857
october-08-1990-the-bayou-washington-dc-usa,1990-10-08,The Bayou,Washington,DC,USA,2.846
april-25-1990-the-clarke-memorial-fountain-notre-dame-university-notre-dame-in-usa,1990-04-25,"The Clarke Memorial Fountain, Notre Dame University",Notre Dame,IN,USA,2.833
january-25-1990-penny-post-old-town-me-usa,1990-01-25,Penny Post,Old Town,ME,USA,2.818
april-26-1990-dionysus-club-the-sco-oberlin-college-oberlin-oh-usa,1990-04-26,"Dionysus Club, The 'Sco, Oberlin College",Oberlin,OH,USA,2.812
november-15-1990-lengyel-gym-university-of-maine-orono-me-usa,1990-11-15,"Lengyel Gym, University of Maine",Orono,ME,USA,2.8
april-07-1990-el-dorado-caf-crested-butte-co-usa,1990-04-07,El Dorado Café,Crested Butte,CO,USA,2.8
may-31-1990-the-georgia-theatre-athens-ga-usa,1990-05-31,The Georgia Theatre,Athens,GA,USA,2.769
february-01-1990-the-georgia-theatre-athens-ga-usa,1990-02-01,The Georgia Theatre,Athens,GA,USA,2.76
march-07-1990-field-house-university-of-new-hampshire-durham-nh-usa,1990-03-07,"Memorial Union Building, Granite State Room, University of New Hampshire",Durham,NH,USA,2.75
january-29-1990-the-haunt-ithaca-ny-usa,1990-01-29,The Haunt,Ithaca,NY,USA,2.737
april-06-1990-el-dorado-caf-crested-butte-co-usa,1990-04-06,El Dorado Café,Crested Butte,CO,USA,2.688
october-10-1990-trax-charlottesville-va-usa,1990-10-10,Trax,Charlottesville,VA,USA,2.667
march-08-1990-aikos-saratoga-springs-ny-usa,1990-03-08,Aiko's,Saratoga Springs,NY,USA,2.64
june-08-1990-23-east-caberet-ardmore-pa-usa,1990-06-08,23 East Cabaret,Ardmore,PA,USA,2.636
march-10-1990-the-front-burlington-vt-usa,1990-03-10,The Front,Burlington,VT,USA,2.5
may-07-1990-the-haunt-ithaca-ny-usa,1990-05-07,The Haunt,Ithaca,NY,USA,2.412
june-02-1990-greenstreets-columbia-sc-usa,1990-06-02,Greenstreets,Columbia,SC,USA,2.4
february-15-1990-the-living-room-providence-ri-usa,1990-02-15,The Living Room,Providence,RI,USA,2.353
may-30-1990-the-pterodactyl-club-charlotte-nc-usa,1990-05-30,The Pterodactyl Club,Charlotte,NC,USA,2.286
october-11-1990-the-jade-elephant-richmond-va-usa,1990-10-11,The Jade Elephant,Richmond,VA,USA,2.25
