show_id,date,venue,city,state,country,rating
december-04-1992-mississippi-nights-st-louis-mo-usa,1992-12-04,Mississippi Nights,St. Louis,MO,USA,3.741
july-21-1992-great-woods-center-for-the-performing-arts-mansfield-ma-usa,1992-07-21,Great Woods Center for the Performing Arts,Mansfield,MA,USA,3.731
april-08-1992-el-rey-theater-albuquerque-nm-usa,1992-04-08,El Rey Theater,Albuquerque,NM,USA,3.724
may-18-1992-the-flynn-theatre-burlington-vt-usa,1992-05-18,The Flynn Theatre,Burlington,VT,USA,3.714
april-05-1992-the-fox-theatre-boulder-co-usa,1992-04-05,The Fox Theatre,Boulder,CO,USA,3.683
march-30-1992-mississippi-nights-st-louis-mo-usa,1992-03-30,Mississippi Nights,St. Louis,MO,USA,3.667
april-07-1992-fine-arts-auditorium-fort-lewis-college-durango-co-usa,1992-04-07,"Fine Arts Auditorium, Fort Lewis College",Durango,CO,USA,3.654
april-03-1992-sawatch-hall-park-hyatt-beaver-creek-avon-co-usa,1992-04-03,"Sawatch Hall, Park Hyatt Beaver Creek",Avon,CO,USA,3.652
march-25-1992-trax-charlottesville-va-usa,1992-03-25,Trax,Charlottesville,VA,USA,3.577
august-29-1992-shoreline-amphitheatre-mountain-view-ca-usa,1992-08-29,Shoreline Amphitheatre,Mountain View,CA,USA,3.577
march-31-1992-the-blue-note-columbia-mo-usa,1992-03-31,The Blue Note,Columbia,MO,USA,3.546
march-17-1992-lisner-auditorium-george-washington-university-washington-dc-usa,1992-03-17,"Lisner Auditorium, George Washington University",Washington,DC,USA,3.5
april-15-1992-variety-arts-center-los-angeles-ca-usa,1992-04-15,Variety Arts Center,Los Angeles,CA,USA,3.484
november-30-1992-metropol-pittsburgh-pa-usa,1992-11-30,Metropol,Pittsburgh,PA,USA,3.471
march-27-1992-13x13-club-charlotte-nc-usa,1992-03-27,1313 Club,Charlotte,NC,USA,3.45
july-31-1992-blossom-music-center-cuyahoga-falls-oh-usa,1992-07-31,Blossom Music Center,Cuyahoga Falls,OH,USA,3.429
april-12-1992-arizona-ballroom-university-of-arizona-student-union-tucson-az-usa,1992-04-12,"Arizona Ballroom, University of Arizona Student Union",Tucson,AZ,USA,3.417
april-23-1992-oz-nightclub-seattle-wa-usa,1992-04-23,Oz Nightclub,Seattle,WA,USA,3.417
april-29-1992-first-avenue-minneapolis-mn-usa,1992-04-29,First Avenue,Minneapolis,MN,USA,3.381
march-12-1992-the-flynn-theatre-burlington-vt-usa,1992-03-12,The Flynn Theatre,Burlington,VT,USA,3.36
july-23-1992-mtv-studios-new-york-ny-usa,1992-07-23,MTV Studios,New York,NY,USA,3.308
may-16-1992-the-orpheum-theatre-boston-ma-usa,1992-05-16,The Orpheum Theatre,Boston,MA,USA,3.304
july-12-1992-jones-beach-amphitheater-wantagh-ny-usa,1992-07-12,Jones Beach Amphitheater,Wantagh,NY,USA,3.304
august-01-1992-poplar-creek-music-center-hoffman-estates-il-usa,1992-08-01,Poplar Creek Music Center,Hoffman Estates,IL,USA,3.3
december-02-1992-newport-music-hall-columbus-oh-usa,1992-12-02,Newport Music Hall,Columbus,OH,USA,3.3
august-28-1992-concord-pavilion-concord-ca-usa,1992-08-28,Concord Pavilion,Concord,CA,USA,3.267
may-05-1992-bogarts-cincinnati-oh-usa,1992-05-05,Bogart's,Cincinnati,OH,USA,3.263
april-04-1992-balch-fieldhouse-university-of-colorado-boulder-co-usa,1992-04-04,"Balch Fieldhouse, University of Colorado",Boulder,CO,USA,3.261
december-08-1992-barrymore-theatre-madison-wi-usa,1992-12-08,Barrymore Theatre,Madison,WI,USA,3.25
may-01-1992-the-rave-milwaukee-wi-usa,1992-05-01,The Rave,Milwaukee,WI,USA,3.238
july-27-1992-saratoga-performing-arts-center-saratoga-springs-ny-usa,1992-07-27,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,3.238
may-07-1992-the-agora-theatre-cleveland-oh-usa,1992-05-07,The Agora Theatre,Cleveland,OH,USA,3.222
july-26-1992-big-birch-concert-pavilion-patterson-ny-usa,1992-07-26,Big Birch Concert Pavilion,Patterson,NY,USA,3.222
may-12-1992-st-lawrence-university-canton-ny-usa,1992-05-12,St. Lawrence University,Canton,NY,USA,3.2
march-11-1992-the-colonial-theatre-keene-nh-usa,1992-03-11,The Colonial Theatre,Keene,NH,USA,3.193
july-09-1992-cumberland-county-civic-center-portland-me-usa,1992-07-09,Cumberland County Civic Center,Portland,ME,USA,3.191
june-19-1992-stadtpark-hamburg-germany,1992-06-19,Stadtpark,Hamburg,,Germany,3.188
may-10-1992-campus-pond-university-of-massachusetts-amherst-ma-usa,1992-05-10,"Campus Pond, University of Massachusetts",Amherst,MA,USA,3.174
august-13-1992-greek-theatre-los-angeles-ca-usa,1992-08-13,Greek Theatre,Los Angeles,CA,USA,3.158
may-03-1992-michigan-state-university-union-ballroom-east-lansing-mi-usa,1992-05-03,Michigan State University Union Ballroom,East Lansing,MI,USA,3.143
june-28-1992-roskilde-festival-roskilde-denmark,1992-06-28,Roskilde Festival,Roskilde,,Denmark,3.143
april-01-1992-liberty-hall-lawrence-ks-usa,1992-04-01,Liberty Hall,Lawrence,KS,USA,3.111
june-23-1992-philipshalle-dsseldorf-germany,1992-06-23,Philipshalle,Düsseldorf,,Germany,3.0
july-18-1992-the-mann-center-for-the-performing-arts-philadelphia-pa-usa,1992-07-18,The Mann Center for the Performing Arts,Philadelphia,PA,USA,3.0
august-23-1992-colorado-state-fair-pueblo-state-fairgrounds-pueblo-co-usa,1992-08-23,"Colorado State Fair, Pueblo State Fairgrounds",Pueblo,CO,USA,3.0
july-11-1992-garden-state-arts-center-holmdel-nj-usa,1992-07-11,Garden State Arts Center,Holmdel,NJ,USA,2.962
august-15-1992-greek-theatre-los-angeles-ca-usa,1992-08-15,Greek Theatre,Los Angeles,CA,USA,2.944
august-02-1992-riverport-amphitheater-maryland-heights-mo-usa,1992-08-02,Riverport Amphitheater,Maryland Heights,MO,USA,2.941
july-17-1992-merriweather-post-pavilion-columbia-md-usa,1992-07-17,Merriweather Post Pavilion,Columbia,MD,USA,2.917
august-19-1992-pima-county-fairgrounds-tucson-az-usa,1992-08-19,Pima County Fairgrounds,Tucson,AZ,USA,2.909
july-28-1992-finger-lakes-performing-arts-center-canandaigua-ny-usa,1992-07-28,Finger Lakes Performing Arts Center,Canandaigua,NY,USA,2.889
august-14-1992-greek-theatre-los-angeles-ca-usa,1992-08-14,Greek Theatre,Los Angeles,CA,USA,2.812
july-19-1992-garden-state-arts-center-holmdel-nj-usa,1992-07-19,Garden State Arts Center,Holmdel,NJ,USA,2.765
august-27-1992-santa-barbara-bowl-santa-barbara-ca-usa,1992-08-27,Santa Barbara Bowl,Santa Barbara,CA,USA,2.625
august-20-1992-pan-american-center-las-cruces-nm-usa,1992-08-20,Pan American Center,Las Cruces,NM,USA,2.6
july-22-1992-holman-stadium-nashua-nh-usa,1992-07-22,Holman Stadium,Nashua,NH,USA,2.556
june-20-1992-waldbuhne-northeim-germany,1992-06-20,Waldbuhne,Northeim,,Germany,2.5
july-01-1992-ancienne-belgique-brussels-belgium,1992-07-01,Ancienne Belgique,Brussels,,Belgium,2.5
july-14-1992-the-boathouse-norfolk-va-usa,1992-07-14,The Boathouse,Norfolk,VA,USA,2.5
march-22-1992-cultural-center-auditorium-charleston-wv-usa,1992-03-22,Cultural Center Auditorium,Charleston,WV,USA,2.412
july-10-1992-empire-court-syracuse-ny-usa,1992-07-10,Empire Court,Syracuse,NY,USA,2.4
august-25-1992-the-downs-santa-fe-nm-usa,1992-08-25,The Downs,Santa Fe,NM,USA,2.364
june-24-1992-resi-nremberg-germany,1992-06-24,Resi,Nüremberg,,Germany,2.333
january-14-1992-the-band-house-winooski-vt-usa,1992-01-14,The Band House,Winooski,VT,USA,2.318
july-30-1992-meadow-brook-music-festival-rochester-hills-mi-usa,1992-07-30,Meadow Brook Music Festival,Rochester Hills,MI,USA,2.312
may-15-1992-lonestar-roadhouse-new-york-ny-usa,1992-05-15,Lonestar Roadhouse,New York,NY,USA,2.0
june-30-1992-elysee-montmartre-paris-france,1992-06-30,Elysee Montmartre,Paris,,France,2.0
july-03-1992-brixton-academy-london-england,1992-07-03,Brixton Academy,London,,England,2.0
